section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
311,Grandstand Level (300s),Grandstand Infield,not stated by the source,5,toward first base / right field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 310, with seat numbers counting up toward the edge facing section 312. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R and above are under cover"". ""good views to the impressive Pittsburgh skyline and bridges"". ""For baseball games, we recommend rows D-H for outstanding convenience"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
312,Grandstand Level (300s),Grandstand Infield,"Behind home plate - page cites a ""desirable view from behind home plate""",4,toward first base / right field,D-X,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 311, with seat numbers counting up toward the edge facing section 313. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows R & Above - Covered"" / ""Rows R and above are under cover"". ""good views to the impressive Pittsburgh skyline and bridges"". ""Top Pick for Outstanding Convenience Rows D-H"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
313,Grandstand Level (300s),Grandstand Infield,Behind home plate / infield (upper level),3,toward first base / right field,"D, H-R",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 312, with seat numbers counting up toward the edge facing section 314. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows M and above are shaded during most day games"". ""There is open space betweeen Rows D and H"". Skyline referenced generally for Grandstand Infield (""impressive Pittsburgh skyline and bridges"") but not attributed to 313 specifically. Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
314,Grandstand Level (300s),Grandstand Infield,Home Plate View,2,toward first base / right field,D-R,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 313, with seat numbers counting up toward the edge facing section 315. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows M and above are shaded during most day games"". Skyline referenced generally for Grandstand Infield (""impressive Pittsburgh skyline and bridges"") but not attributed to 314 specifically. Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
315,Grandstand Level (300s),Grandstand Infield,"Behind home plate; ""Sections 313-315 and 317-319 are a convenient option""",1,toward first base / right field,"D, H-R",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 314, with seat numbers counting up toward the edge facing section 316. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows M and above are shaded during most day games"". ""good views to the impressive Pittsburgh skyline and bridges"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
316,Grandstand Level (300s),Grandstand Infield,"""Home Plate View"" - described as behind home plate with views to the Pittsburgh skyline and bridges",0,behind home plate,A-R,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 315, with seat numbers counting up toward the edge facing section 317. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows M and above are shaded during most day games""; badge ""Afternoon Shade in Select Rows"". ""good views to the impressive Pittsburgh skyline and bridges"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
317,Grandstand Level (300s),Grandstand Infield,"Behind home plate - page cites a ""desirable view from behind home plate""",0,behind home plate,"D, H-R",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 316, with seat numbers counting up toward the edge facing section 318. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows N and above are shaded during most day games"". ""good views to the impressive Pittsburgh skyline and bridges"". Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
318,Grandstand Level (300s),Grandstand Infield,"""Home Plate View"" / behind home plate",0,behind home plate,D-R,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 317, with seat numbers counting up toward the edge facing section 319. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows P and above are shaded during most day games""; badge ""Afternoon Shade in Select Rows"". Skyline referenced generally for Grandstand Infield (""impressive Pittsburgh skyline and bridges"") but not attributed to 318 specifically. Obstructed views, steepness and wheelchair/accessible rows NOT STATED. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
319,Grandstand Level (300s),Grandstand Infield,"rateyourseats labels the view ""Home Plate View""; states the section is on the highest seating tier",1,toward third base / left field,"D, H-R",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 318, with seat numbers counting up toward the edge facing section 320. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows Q and above are shaded during most day games""; open space between Rows D and H; being on the highest seating tier creates a distant view to the playing surface but an excellent sightline to the Pittsburgh skyline and bridges; among the most affordable tickets.","HIGH - zone, rows, location and seat direction stated by the source"
320,Grandstand Level (300s),Grandstand Infield,"""desirable view from behind home plate""",2,toward third base / left field,D-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 319, with seat numbers counting up toward the edge facing section 321. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows R and above are under cover"" (roof protection in back rows); view to the Pittsburgh skyline and bridges; highest seating tier creates a distant view to the playing surface; lower ticket prices than premium sections.","HIGH - zone, rows, location and seat direction stated by the source"
321,Grandstand Level (300s),Grandstand Infield,"rateyourseats states no physical location; aviewfrommyseat places Section 321 ""along the 3rd base line""",3,toward third base / left field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 320, with seat numbers counting up toward the edge facing section 322. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows R & Above - Covered""; ""good views to the impressive Pittsburgh skyline and bridges""; recommends ""Rows D-H for outstanding convenience""; ""Being on the highest seating tier creates a distant view to the playing surface"". aviewfrommyseat: front row (Row D) has a ""3 foot railing with no glass""; seats tagged as in the shade during day games, on the aisle, and under an overhang; Row U tagged ""Overhang, shade, great view of skyline""; Row Y ""perfect view of the field, the city, and the river""; rows carry wheelchair-accessible tags.","HIGH - zone, rows, location and seat direction stated by the source"
322,Grandstand Level (300s),Grandstand Infield,"""On the highest seating tier"" of the Grandstand Infield sections (309-312 and 320-323)",4,toward third base / left field,"D, G-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 321, with seat numbers counting up toward the edge facing section 323. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,open space between Rows D and G; Rows R and above are covered/under roof protection; distant view to the playing surface but an excellent vantage point to the Pittsburgh skyline and bridges backdrop; recommends Rows D-H for convenience; lower ticket prices.,"HIGH - zone, rows, location and seat direction stated by the source"
323,Grandstand Level (300s),Grandstand Infield,"rateyourseats states no physical location; aviewfrommyseat places Section 323 ""along the 3rd base line"" and ""behind home team dugout"" (Grandstand Level)",5,toward third base / left field,"D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 322, with seat numbers counting up toward the edge facing section 325. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"open space between Rows D and H; ""Rows R & Above - Covered""; ""good views to the impressive Pittsburgh skyline and bridges""; ""distant view to the playing surface"" due to the highest seating tier; fan review: ""Great view and covered on a hot sunny day"". aviewfrommyseat: seats tagged with extra leg room, on the aisle, and under an overhang; rows carry wheelchair-accessible tags; user comment that the ""front row rail may bother shorter people's view""; another notes ""Perfect view of the field and city"".","HIGH - zone, rows, location and seat direction stated by the source"
325,Grandstand Level (300s),Grandstand Down the Line,"rateyourseats states no physical location; aviewfrommyseat places Section 325 ""along the 3rd base line""",6,toward third base / left field,D-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 323, with seat numbers counting up toward the edge facing section 327. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows R and above are under cover""; less than ideal view to the field, and sections near the left field corner will have a difficult time seeing the videoboard; back rows mean a longer walk and the furthest views. aviewfrommyseat: seats tagged as ""can be in the shade during a day game"", ""has extra leg room"", ""is on the aisle"", ""is under an overhang"".","HIGH - zone, rows, location and seat direction stated by the source"
327,Grandstand Level (300s),Grandstand Down the Line,"rateyourseats states no physical location; aviewfrommyseat places Section 327 ""along the 3rd base line""",7,toward third base / left field,"A-D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 325, with seat numbers counting up toward the edge facing section 328. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row R is listed with 24 seats on rateyourseats; no other row counts stated,"""Rows R & Above - Covered""; fan review: ""It's feels very high and steep so if have any fear of heights it takes a few minutes to get used to"". aviewfrommyseat: rows tagged accessible with specific wheelchair-accessible seats; user warns ""the wheelchair spot is #1. Be aware the other people will bump into it getting in and out of their seats""; one entry notes ""Obstructed view not reported by stubhub or ticketmaster""; a photo tagged ""is under an overhang"".","HIGH - zone, rows, location and seat direction stated by the source"
328,Grandstand Level (300s),Grandstand Down the Line,rateyourseats states no physical location; aviewfrommyseat places Section 328 along the 3rd base line,8,toward third base / left field,"A-D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 327, with seat numbers counting up toward the edge facing section 329. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""There is open space between Rows D and H""; ""Rows R and above are under cover""; these sections ""typically have a great price tag, but a less than ideal view to the field""; ""sections near the left field corner will have a difficult time seeing the videoboard"". aviewfrommyseat: seats tagged ""can be in the shade during a day game"", ""has an obstructed view of the scoreboard"", ""is on the aisle"", ""is under an overhang"".","HIGH - zone, rows, location and seat direction stated by the source"
329,Grandstand Level (300s),Grandstand Down the Line,"rateyourseats states no physical location; aviewfrommyseat places Section 329 ""along the 3rd base line"" on the Grandstand Level",9,toward third base / left field,"A-D, H-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 328, with seat numbers counting up toward the edge facing section 330. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""There is open space between Rows D and H""; ""Rows R & Above - Covered"" / ""Rows R and above are under cover""; less than ideal view to the field and difficult scoreboard viewing from left field corner sections. aviewfrommyseat: seats can be in the shade during a day game, some on the aisle, some under an overhang.","HIGH - zone, rows, location and seat direction stated by the source"
330,Grandstand Level (300s),Grandstand Down the Line,"rateyourseats states no physical location; aviewfrommyseat places Section 330 ""along the 3rd base line"" (Section 331 to the left, Section 329 to the right)",10,toward third base / left field,J-Y,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 329, with seat numbers counting up toward the edge facing section 331. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
331,Grandstand Level (300s),Grandstand Down the Line,"rateyourseats states no physical location; aviewfrommyseat places Section 331 ""along the 3rd base line""",11,toward third base / left field,A-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 330, with seat numbers counting up toward the edge facing section 332. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows R & Above - Covered""; cannot see left field in its entirety and the scoreboard is visible only at a sharp angle; despite roof coverage ""expect direct sun in the afternoons""; Sections 330-333 will have difficulty viewing the videoboard. aviewfrommyseat: user comment from Row M, Seat 5 - ""Can't see down the line of left field"".","HIGH - zone, rows, location and seat direction stated by the source"
332,Grandstand Level (300s),Grandstand Down the Line,"rateyourseats states no physical location; aviewfrommyseat places Section 332 ""along the 3rd base line""",12,toward third base / left field,A-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 331, with seat numbers counting up toward the edge facing section 333. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows R & Above - Covered""; ""sections near the left field corner will have a difficult time seeing the videoboard""; ""less than ideal view to the field"". aviewfrommyseat: seats tagged ""is under an overhang"".","HIGH - zone, rows, location and seat direction stated by the source"
333,Grandstand Level (300s),Grandstand Down the Line,rateyourseats states no physical location; aviewfrommyseat places Section 333 along the 3rd base line,13,toward third base / left field,A-Y,D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 332, with seat numbers counting up toward the edge facing section 335. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows R & Above - Covered""; sections near the left field corner ""will have a difficult time seeing the videoboard (most notably Sections 330-333)""; ""less than ideal view to the field"" but a ""great price tag"". aviewfrommyseat: seats tagged ""has a foul pole in view"", ""has an obstructed view of the scoreboard"", ""has extra leg room"", ""is on the aisle"", ""is under an overhang""; Row Y Seat 30 noted as the ""Last seat in stadium"".","HIGH - zone, rows, location and seat direction stated by the source"
335,Grandstand Level (300s),not named by the source,"rateyourseats gives only the concert designation ""Behind/Side Stage (most shows)""; its rooftop write-up describes the area as ""above the left field bleachers""; aviewfrommyseat tags Section 335 as ""outfield"" on the Grandstand Level",14,toward third base / left field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 333, with seat numbers counting up toward the edge facing section 336. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No named baseball ticket zone stated for 335 on either source - recorded as UNKNOWN. rateyourseats: sun exposure noted during day games for this rooftop area; ""behind the stage or to the side of the stage for most concerts. This may restrict or limit your view""; noted as reserved primarily for group seating. aviewfrommyseat has no photos for Section 335 and no row/seat detail.","MEDIUM - rows confirmed, ticket zone not named by the source"
336,Grandstand Level (300s),not named by the source,"rateyourseats gives only the concert designation ""Behind/Side Stage (most shows)""; its rooftop write-up places the deck ""above the left field bleachers"" and calls it ""the highest and furthest of any of the seats beyond the outfield wall""; aviewfrommyseat tags Section 336 as ""outfield""",15,toward third base / left field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 335, with seat numbers counting up toward the edge facing section 337. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No named baseball ticket zone stated for 336 on either source - recorded as UNKNOWN. rateyourseats: ""336 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""; sun exposure noted for the rooftop area during day games. aviewfrommyseat has no photos for Section 336.","MEDIUM - rows confirmed, ticket zone not named by the source"
337,Grandstand Level (300s),Miller Lite Rooftop Deck,"""Located above the left field bleachers""; concert designation ""Behind/Side Stage""; aviewfrommyseat tags the section ""outfield""",16,toward third base / left field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 336, with seat numbers counting up toward the edge facing section 338. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"these sections ""will have some of the most difficult positioning to the main scoreboard. Fans will also have a good amount of exposure to the sun during most day games""; ""behind the stage or to the side of the stage for most concerts. This may restrict or limit your view""; there is a ""dedicated outdoor concourse just above the seats which features numerous bar-top tables"". aviewfrommyseat: reviewer in Row B, Seat 7 said ""The only issue is you can't see the scoreboard""; rows carry wheelchair-accessibility icons.","HIGH - zone, rows, location and seat direction stated by the source"
338,Grandstand Level (300s),not named by the source,"""Located above the left field bleachers"" (rooftop write-up); concert designation ""Behind/Side Stage (most shows)""; aviewfrommyseat tags Section 338 as ""outfield"" on the Grandstand Level",17,toward third base / left field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 337, with seat numbers counting up toward the edge facing section 339. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No named baseball ticket zone stated for 338 - recorded as UNKNOWN. rateyourseats: ""Fans will also have a good amount of exposure to the sun during most day games""; ""338 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view""; group seating noted. aviewfrommyseat: user comment ""private rooftop section, sound is bad, sitting under main scoreboard""; photos from Row C.","MEDIUM - rows confirmed, ticket zone not named by the source"
339,Grandstand Level (300s),Miller Lite Rooftop Deck,"""Located above the left field bleachers is the Miller Lite Rooftop Deck, which is the highest and furthest of any of the seats beyond the outfield wall""; aviewfrommyseat tags Section 339 as ""outfield""",18,toward third base / left field,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 338, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Fans will also have a good amount of exposure to the sun during most day games""; these seats ""will have some of the most difficult positioning to the main scoreboard""; ""Section 339 May Have a Limited View"" for concerts - ""behind the stage or to the side of the stage for most concerts""; a ""dedicated outdoor concourse"" with ""bar-top tables and outdoor patio style furniture"". aviewfrommyseat has no photos for Section 339.","HIGH - zone, rows, location and seat direction stated by the source"
Field Sections,"Clubs, suites and other named areas",Field seats,"For concerts, a large stage is typically set up in the outfield or near second base, with rows of field seats arranged across the grass."" ""Field seating at PNC Park puts you right on the playing surface, providing some of the best views of the stage and the energy of the crowd around you.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Zone description page covering all field-level seating added on the playing surface for concerts, not a per-section page. ""Seats closest to the stage offer an intimate, front-row feel, while those farther back give fans a wider perspective."" ""the flat field layout can occasionally lead to blocked views depending on who's in front of you"", though ""large video screens are typically installed to ensure that every seat on the field has a clear view of the show."" The page adds that ""Many events also include a General Admission (GA) area near the stage for fans who prefer standing and getting right up close to the performance.""",LOW - no row data published for this section
Standing Room Only,"Clubs, suites and other named areas",Standing room,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Sold as standing room rather than assigned seating: ""This is a general admission seating area. Seats and rows are not assigned and are first-come, first-serve."" The page's FAQ states ""All Standing Room Only tickets are the same at PNC Park. Variations in rows are just due to the way some sellers list their tickets"", with the advice to ""buy the cheapest tickets and get there early!"" The page carries a seat-view photo captioned ""Standing Room Only at PNC Park"" showing the Rotunda area, but gives no written statement of where the area is, so location is left",LOW - no row data published for this section
VALR VIP Lounge,"Clubs, suites and other named areas",Clubs and lounges,The VALR VIP Lounge is located on the suite level near the third base side of the infield at PNC Park. It is located above Section 125,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Zone description page, not a per-section page. Described as ""an exclusive indoor lounge space designed for comfort and hospitality"" with ""only about 55 guests allowed access during each Pirates game"". ""All-Inclusive Buffet: Food and non-alcoholic beverages available throughout the game""; ""Climate-Controlled Indoor Lounge: Comfortable seating areas with TVs and views toward the field""; ""Outdoor Viewing Area: Private space outside the lounge for watching the game outdoors""; ""Private Bar: Full-service bar where alcoholic beverages can be purchased"". Sold to ""fans looking for a private and social Pirates game experience"" and those ""entertaining guests, small groups"". ""Alcohol Not Included: While food and non-alcoholic drinks are included, alcoholic beverages are available for purchase.""",LOW - no row data published for this section
World Series Suites,"Clubs, suites and other named areas",Clubs and suites,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Listed in the venue's section index under the suites category as ""World Series Suites"".",LOW - no row data published for this section
