section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
511,Budweiser Bleachers (500s),Bleachers,not stated by the source,,not established for this level,1-14 (rateyourseats.com),UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 507, with seat numbers counting up toward the edge facing section 512.",not published,"aviewfrommyseat.com tags seats in this section as having ""a foul pole in view"" — the only obstruction-related statement found. Only one photo (row 4, seat 101), rated 3 stars, with no written comment.","MEDIUM - rows and zone confirmed, the source does not place this section"
512,Budweiser Bleachers (500s),aviewfrommyseat.com,not stated by the source,,not established for this level,1-14 (rateyourseats.com),UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 511, with seat numbers counting up toward the edge facing section 513.",not published,aviewfrommyseat.com has a single photo from row 4 with no written review and no amenity tags.,"MEDIUM - rows and zone confirmed, the source does not place this section"
513,Budweiser Bleachers (500s),Bleachers / Budweiser Bleachers,not stated by the source,,not established for this level,1-21 (rateyourseats.com),UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 512, with seat numbers counting up toward the edge facing section 514.",not published,"aviewfrommyseat.com tags seats as ""bleacher seat"". Reviewer comment (row 6, seat 14): ""The best scoreboard"".","MEDIUM - rows and zone confirmed, the source does not place this section"
514,Budweiser Bleachers (500s),aviewfrommyseat.com,not stated by the source,,not established for this level,"""Section 514, Row 6",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 513, with seat numbers counting up toward the edge facing section 515.",not published,"an aviewfrommyseat.com reviewer describes these as ""Bleachers GA seats"". ""bleacher seat"", ""near the bullpen"", ""on the aisle"".","MEDIUM - rows and zone confirmed, the source does not place this section"
515,Budweiser Bleachers (500s),aviewfrommyseat.com,not stated by the source,,not established for this level,1-21 (rateyourseats.com),UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 514, with seat numbers counting up toward the edge facing section 516.",not published,"aviewfrommyseat.com identifies the seats as bleacher seating. Sightline comment (row 5, seat 10): ""Couldn't see much of the game, but we were there to hang out mostly"". Photos exist for rows 5, 8 and 11.","MEDIUM - rows and zone confirmed, the source does not place this section"
516,Budweiser Bleachers (500s),not named by the source,"""Right Field Location: The Right Field Patio is located beneath the videoboard near the bleachers at Wrigley Field."" (rateyourseats.com Budweiser Patio page, which its section 516 URL resolves to). aviewfrommyseat.com tags section 516 as part of the outfield.",,not established for this level,UNKNOWN,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 515, with seat numbers counting up toward the edge facing section 517.",not published,"rateyourseats.com's section 516 URL returns its Budweiser/Right Field Patio zone content, and aviewfrommyseat.com states ""Sorry, we do not have any photos for Section 516 at Wrigley Field yet."" The patio page states ""3 rows of bar stool seating with ledges in front of the seats. There is also plenty of standing room"", all-inclusive food and beverages with in-seat service, and reserved space for groups of 50-150 fans; one review there says ""Nice view even with I-Beam in the way"". Because that content describes the patio zone and not section 516 specifically, rows/entrance/seat direction are recorded as",LOW - no row data published for this section
517,Budweiser Bleachers (500s),not named by the source,"Outfield (aviewfrommyseat.com tags section 517 as ""outfield"")",,not established for this level,UNKNOWN (no row range stated by either source,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 516, with seat numbers counting up toward the edge facing section 518.",not published,"rateyourseats.com has no section-specific page for 517 — the URL returns Budweiser Patio zone content with no mention of section 517. aviewfrommyseat.com states row ADA is wheelchair accessible and tags seats here as having ""extra leg room""; a single photo exists from row ADA, seat 5 (Cubs vs Padres).",LOW - no row data published for this section
518,Budweiser Bleachers (500s),not named by the source,"Outfield (aviewfrommyseat.com tags section 518 as ""outfield"")",,not established for this level,UNKNOWN,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 517, with seat numbers counting up toward the edge facing section 536.",not published,"No section-specific data on either source. rateyourseats.com has no page for section 518 (URL returns Budweiser Patio zone content with no mention of 518); aviewfrommyseat.com states ""We don't seem to have any photos from this section"" and shows only that it sits between sections 501 and 517 in its outfield navigation.",LOW - no row data published for this section
536,Budweiser Bleachers (500s),aviewfrommyseat.com,not stated by the source,,not established for this level,1-15 (rateyourseats.com),UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 518, with seat numbers counting up toward the edge facing section 537.",not published,"the single aviewfrommyseat.com reviewer (row 4) states ""In the sun. Beer vendor at top of section with no line. Dont miss Hot Dougs!""","MEDIUM - rows and zone confirmed, the source does not place this section"
537,Budweiser Bleachers (500s),Bleachers,not stated by the source,,not established for this level,"1-15""). aviewfrommyseat.com has photos from rows 1, 5, 6, 8 and 12",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 536, with seat numbers counting up toward the edge facing section 538.",not published,"aviewfrommyseat.com amenity tags: ""has extra leg room"" and ""is a bleacher seat"".","MEDIUM - rows and zone confirmed, the source does not place this section"
538,Budweiser Bleachers (500s),aviewfrommyseat.com,not stated by the source,,not established for this level,1-15 (rateyourseats.com),UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 537, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,"aviewfrommyseat.com tags seats as ""bleacher seat"". Access comment (row 2, seat 6): ""Good view, a little difficult to get in and out.""","MEDIUM - rows and zone confirmed, the source does not place this section"
Bleachers,"Clubs, suites and other named areas",Bleachers,The Bleachers are located directly behind the ivy-covered outfield wall at Wrigley Field.,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"""General admission, bench-style seats with no backs for a classic ballpark experience."" Regular season bleacher seating is general admission, ""meaning fans are able to sit anywhere in the outfield,"" with no assigned seats and ""seats are done on a first come first served basis."" ""There is only one location of restrooms for the entire bleachers section located down the ramps in center field,"" alongside multiple concession options. The page notes that during the playoffs ""the Bleachers will become assigned seating, and each section will have up to 15 numbered rows."" Budweiser Patio seats (Sections 516-518) and the Bleacher Suite above the batter's eye in center field have assigned seating year-round.",LOW - no row data published for this section
Budweiser Patio,"Clubs, suites and other named areas",Budweiser Patio,The Right Field Patio is located beneath the videoboard near the bleachers at Wrigley Field.,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Group hospitality area in the right field bleachers; the venue index maps Sections 516, 517 and 518 to this one zone description rather than to per-section pages, so no row, entrance-row, seat-numbering or seats-per-row detail is published. The page describes ""3 rows of bar stool seating with ledges"" and ""Features bar stool seating with drink rails plus additional standing room for groups of 50-150 fans,"" adding ""There is also plenty of standing room."" It is ""Reserved for groups of 50 to 150 fans."" Tickets ""include food, beer, wine, and non-alcoholic beverages with optional cocktail upgrades,"" and food and drinks can be ""brought directly to your seat with the in-seat service provided."" The main description does not address obstructions, though one fan review mentions an ""I-Beam in the way.""",LOW - no row data published for this section
eero Club,"Clubs, suites and other named areas",Clubs and suites,"The Executive Club is located on the suite level down the third base line."" ""Positioned between the lower and upper seating bowls, offering elevated views of the field.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"A zone page for the club area rather than a per-section page, and it does not name the numbered sections the club covers, so no row, entrance-row, seats-per-row or seat-numbering detail is published. An all-inclusive premium area with ""All-inclusive food options and chef-attended selections"" and ""Beer, wine, cocktails, and nonalcoholic beverages,"" ""Heated indoor seating and climate-controlled comfort"" and ""padded indoor and outdoor seats."" Access runs ""two hours before first pitch (90 minutes for 6:40 starts) and one hour after the game."" Sold to ""fans seeking a suite-level experience with upscale amenities and premium comfort,"" including early-season and postseason games and groups wanting a more exclusive social setting.",LOW - no row data published for this section
Field A,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field AA,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field AB,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field B,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field C,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field D,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field E,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field F,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field G,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field H,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field J,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field K,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field L,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Foldable chairs are placed on the field with no elevation between rows.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"Lettered field-level area used for concerts, not for baseball. The zone page states ""Wristband access, with beer and merchandise tents available on the field"" and ""Beer and merchandise tents will be set up on the field for fans to purchase."" It warns that ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you,"" and notes ""Some shows include a general admission pit directly in front of the stage."" Field layout and lettering vary by show. This was a zone page, not a section page.",LOW - no row data published for this section
Field M,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field N,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field P,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field Q,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field R,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field S,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field T,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field U,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field V,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field W,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
Field X,"Clubs, suites and other named areas",Field seats,"Field seats are located directly on the playing surface at Wrigley Field for concerts."" ""Sections on the field are labeled alphabetically.",,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The zone is temporary floor seating installed on the playing surface for concerts: ""Seats are foldable chairs that are brought in and set up for each show."" ""Without any elevation between rows it can be more difficult to see if there is a taller person in front of you."" Ticket holders receive ""wristbands in the outfield near the bleachers. Beer and merchandise tents will be set up on the field for fans to purchase."" ""The restrooms in the bleachers are used for fans seated on the floor.""",LOW - no row data published for this section
